,Geo_FIPS,YearOfContactDate,TotalPopEst2015_19ACS_x,Age0to17PopEst2015_19ACS_x,AllPrimaryCarePatientsAge0to17,WellChildVisitsInPastYearAge0to17,AsthmaDiagnosisAge0to17,UnderAge1PopEst2015_19ACS,Unique0to17WithED_Visit,NumberED_VisitsAge0to17,NumberLowAcuityED_VisitsAge0to17,NumberAsthmaRelatedED_Visits,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,Median Age,Total Population,White Population,Black or African American Population,Asian Population,American Indian and Alaska Native Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some Other Race Population,Two or More Races Population,Households,Median Income,ACCESS2_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,"1,1,2-Trichloroethane","1,1,2,2-Tetrachloroethane","1,2-Ethanediol (Ethylene Glycol)","1,3-Butadiene","1,4-Dichlorobenzene","1,4-Dioxane (1,4-Diethyleneoxide)","2,2,4-Trimethylpentane",Acetaldehyde,Acrolein,Acrylic Acid,Acrylonitrile,Ammonia,Antimony,Arsenic,Benzene,Cadmium,Carbon Dioxide,Carbon Disulfide,Carbon Monoxide,Carbon Tetrachloride,Chlorine,Chlorobenzene,Chloroethene (vinyl chloride),Chloroform,Chromium,Cobalt,Cresols/Cresylic Acid (Isomers And Mixture),Cyanides,Dibutylphthalate,Ethyl Chloride (Chloroethane),Ethylbenzene,"Ethylene Dichloride (1,2-Dichloroethane)",Ethylene Oxide,"Ethylidene Dichloride (1,1-Dichloroethane)",Formaldehyde,Glycol Ethers,Hexane,Hexavalent Chromium,Hydrochloric Acid,Hydrogen Fluoride (Hydrofluoric Acid),Hydrogen Sulfide,Isophorone,Lead,m-Xylene,Maleic Anhydride,Manganese,Mercury,Methane,Methanol,Methyl Chloride (Chloromethane),"Methyl Chloroform (1,1,1-Trichloroethane)",Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),Methyl Methacrylate,Methylene Chloride (Dichloromethane),Naphthalene,Nickel,Nitrogen Oxides,Nitrous Oxide (N2O),o-Xylene,"Particulate Matter < 10 Microns, Filterable","Particulate Matter < 2.5 Microns, Filterable","Particulate Matter, Condensable",Phenol,Phosphorus,Phthalic Anhydride,Polycyclic Organic Matter,Propionaldehyde,Propylene Oxide,Selenium,Styrene,Sulfur Oxides,Sulfuric Acid,Tetrachloroethylene (Perchloroethylene),Toluene,Trichloroethylene,"Vinylidene Chloride (1,1-Dichloroethylene)",Volatile Organic Compounds,Xylenes (Isomers And Mixture),Grand Total,TRACT,Pre1950,Year
1007,496200,2017.0,5754.0,952.0,551.0,460.0,74.0,29.6,162.0,239.0,55.0,30.0,29.0,0.0,28.0,44.8,5706.0,5557.0,42.0,23.0,0.0,0.0,32.0,28.0,56.0,2429.0,53110.0,7.9,33.6,79.8,9.9,7.5,79.8,87.2,7.7,43.4,18.8,10.3,36.3,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291629839809487,0.0,0.0,0.0,0.0,0.0,0.0,0.4374447597142317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524933711657078,0.0,0.0,0.0,0.0,0.0291629839809487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.411437252947266,0.0,42.432141692280474,496200.0,0.301699,2017.0
1008,497000,2017.0,1008.0,137.0,79.0,54.0,13.0,9.4,18.0,29.0,6.0,0.0,1.0,0.0,4.0,51.5,1057.0,1026.0,6.0,0.0,4.0,0.0,28.0,17.0,4.0,467.0,57386.0,8.1,34.4,79.5,9.8,7.4,79.5,87.1,7.7,42.5,19.7,10.4,37.1,32.3,0.0,0.092559779331538,0.0427198981530175,0.0,0.0,0.2135994907650877,0.0,0.0,0.1067997453825438,0.0,0.0,85.8361236928595,0.0213599490765087,0.0,9.519417305097411,0.0,491934.54870569654,10.701334487330897,2051.553328001758,0.0,0.8899978781878657,0.0,0.0,0.0,0.2349594398415965,0.0,0.9825576575194036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126387778362106,4.872124392866351,0.0,65.57504366488195,0.0085608059860485,77.70749474033893,0.0,0.0156639626561064,0.0,0.0,0.0,0.0002847993210201,8.946979083024697,23.325064391547585,1.8440756036052577,0.0,0.0,0.2420794228670994,0.0,3.0117528197877377,0.0355999151275146,1862.7674294775943,1.7942357224267371,0.0,419.1021873915799,274.5124116896989,210.39549840361144,12.296210685043553,0.0,0.0,0.185119558663076,0.0,0.0,0.0,0.0854397963060351,805.8621377494887,0.0,0.7019860908559784,2.3497626619704155,0.0,0.0,190.61479989904728,0.1352796774845555,498061.6433242054,497000.0,0.411642,2017.0
1009,497000,2017.0,1008.0,137.0,79.0,54.0,13.0,9.4,18.0,29.0,6.0,0.0,1.0,0.0,4.0,51.5,1057.0,1026.0,6.0,0.0,4.0,0.0,28.0,17.0,4.0,467.0,57386.0,8.1,34.4,79.5,9.8,7.4,79.5,87.1,7.7,42.5,19.7,10.4,37.1,32.3,0.0,0.092559779331538,0.0284799321020117,0.0,0.0,0.2420794228670994,0.0,0.0,0.1210397114335497,0.0,0.0,93.93945737700425,0.0355999151275146,0.0,10.829494181789949,0.0,586807.6830038674,11.484532620136218,2206.5172445000776,0.0,1.032397538697924,0.0,0.0,0.0,0.2420794228670994,0.0,1.0751174368509415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841588457341989,1.0580378907674572,0.0,74.69574192055119,0.0085608059860485,85.53235608536664,0.0,0.0177999575637573,0.0,0.0,0.0,0.0003559991512751,10.741214805451436,23.78074330517977,2.399434279594486,0.0,0.0,0.2705593549691111,0.0,3.0117528197877377,0.0355999151275146,2236.816041561708,2.1431148906763804,0.0,436.75399875040046,284.9702006127291,209.00122264916396,13.30724827466497,0.0,0.0,0.1993595247140819,0.0,0.0,0.0,0.0783198132805321,1062.1234678293988,0.0,0.6163780309954934,2.933601270061655,0.0,0.0,190.2740772306133,0.1352796774845555,593774.7117118068,497000.0,0.411642,2017.0
1010,498000,2017.0,2363.0,403.0,190.0,147.0,33.0,20.4,78.0,112.0,25.0,23.0,10.0,0.0,16.0,46.6,2529.0,2430.0,38.0,22.0,0.0,0.0,20.0,0.0,39.0,1139.0,47423.0,8.9,33.9,79.3,10.3,8.0,79.2,86.2,8.7,40.7,21.6,11.2,36.4,33.9,0.0,0.0753733901867902,0.0531539241779938,0.0,0.0,0.1739385927387468,0.0,0.0,0.0869692963693734,0.0,0.0,70.01968103584042,0.0173938592738746,0.0,7.781249212065206,0.0,526323.6173952143,8.773095354227998,1775.417251258175,0.0,0.8422878524450096,0.0,0.0,0.0,0.1913324520126215,0.0,0.8001175265982352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505117927074323,0.8820095528684622,0.0,62.28839149583359,0.0115182609028937,63.278860038356086,0.0,0.0128656940346228,0.0,0.0,0.0,0.0002319181236516,8.823403003802085,18.99409432707115,1.501669850644514,0.0,0.0,0.197130405103913,0.0,2.45253415761633,0.0289897654564578,1688.6469509657124,1.6961716110726024,0.0,348.8231968687512,229.1389329988882,178.06991131396532,10.013064988660522,0.0,0.0,0.1507467803735805,0.0,0.0,0.0,4.833769177580915,714.1111110787346,0.0,0.9444973940372898,1.9699514154378004,0.0,0.0,130.5227352133176,0.1138343498605885,531655.8063233873,498000.0,0.324082,2017.0
1011,498000,2017.0,2363.0,403.0,190.0,147.0,33.0,20.4,78.0,112.0,25.0,23.0,10.0,0.0,16.0,46.6,2529.0,2430.0,38.0,22.0,0.0,0.0,20.0,0.0,39.0,1139.0,47423.0,8.9,33.9,79.3,10.3,8.0,79.2,86.2,8.7,40.7,21.6,11.2,36.4,33.9,0.0,0.0753733901867902,0.0378847768693618,0.0,0.0,0.197130405103913,0.0,0.0,0.0985652025519565,0.0,0.0,77.82149341559497,0.0289897654564578,0.0,8.848072580862855,0.0,625587.8886337534,9.421889917648214,1958.056393976536,0.0,0.9876328432792318,0.0,0.0,0.0,0.197130405103913,0.0,0.8754909167850256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4236467392162172,1.414842356869932,0.0,70.99018407651705,0.0115182609028937,69.65081048568551,0.0,0.0146418123732708,0.0,0.0,0.0,0.0002898976545645,10.582019714017518,19.36516332491381,1.9539101917652557,0.0,0.0,0.2203222174690793,0.0,2.45253415761633,0.0289897654564578,2013.6912796477695,2.0206769649324268,0.0,366.4059420608259,240.80693488810184,177.43404564757117,10.836374327623924,0.0,0.0,0.1623426865561636,0.0,0.0,0.0,5.114484032321437,1089.5173275279303,0.0,0.8293147850083521,2.67312451873874,0.0,0.0,161.20955419618173,0.1138343498605885,631892.4587899832,498000.0,0.324082,2017.0
1012,499300,2017.0,1746.0,360.0,164.0,125.0,26.0,29.2,88.0,136.0,29.0,17.0,14.0,3.0,21.0,46.9,1729.0,1709.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,731.0,42038.0,10.4,36.2,79.8,10.5,8.9,78.7,84.1,9.5,39.6,23.1,11.8,37.8,33.9,0.0,0.0740803839126712,0.063245659986279,0.0,0.0,0.1709547321061644,0.0,0.0,0.0854773660530822,0.0,0.0,69.46663878534925,0.0170954732106164,0.0,7.665370102568802,0.0,592684.9700916235,8.657807161926986,1807.8947027480897,0.0,0.8982615505919804,0.0,0.0,0.0,0.1880502053167809,0.0,0.7863917676883563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4625898414718776,1.124362600898107,0.0,66.5455841220748,0.0179474913887513,62.19333154022262,0.0,0.0127110086358423,0.0,0.0,0.0,0.0002279396428082,9.595252583910316,18.668256745993155,1.4759091871832195,0.0,0.0,0.1937486963869863,0.0,2.410461722696919,0.0284924553510274,1767.683101053321,1.8079200833243716,0.0,349.58555081678793,230.789141155962,179.05349100294387,9.841294078244866,0.0,0.0,0.1481607678253425,0.0,0.0,0.0,7.605174591615432,737.2438580515775,0.0,1.4716942938776112,2.0090279023518844,0.0,0.0,142.64418783115127,0.1140822730469133,598173.6637273983,499300.0,0.579657,2017.0
1013,499300,2017.0,1746.0,360.0,164.0,125.0,26.0,29.2,88.0,136.0,29.0,17.0,14.0,3.0,21.0,46.9,1729.0,1709.0,20.0,0.0,0.0,0.0,23.0,0.0,0.0,731.0,42038.0,10.4,36.2,79.8,10.5,8.9,78.7,84.1,9.5,39.6,23.1,11.8,37.8,33.9,0.0,0.0740803839126712,0.0460377351328588,0.0,0.0,0.1937486963869863,0.0,0.0,0.0968743481934931,0.0,0.0,77.29306505195305,0.0284924553510274,0.0,8.713892459486612,0.0,703437.526703532,9.302074007788615,2021.2884497676048,0.0,1.0587189137001638,0.0,0.0,0.0,0.1937486963869863,0.0,0.8604721516010276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339849344780465,1.7239918310361708,0.0,75.86174830442222,0.0179474913887513,68.45597322637845,0.0,0.014478665384034,0.0,0.0,0.0,0.0002849245535102,11.501958693355842,19.032960174486306,1.920391490659247,0.0,0.0,0.2165426606678083,0.0,2.410461722696919,0.0284924553510274,2100.7219805921436,2.1510665156075417,0.0,366.5596576068096,241.91807213629215,178.7388342025073,10.650479810214044,0.0,0.0,0.1595577499657535,0.0,0.0,0.0,8.052729632159945,1205.3941194702777,0.0,1.2922193799900978,2.836582618315306,0.0,0.0,177.96066178814675,0.1140822730469133,710034.8456185497,499300.0,0.579657,2017.0
1014,499400,2017.0,2625.0,447.0,315.0,251.0,56.0,30.2,178.0,322.0,71.0,69.0,27.0,2.0,43.0,41.1,2706.0,2535.0,52.0,14.0,10.0,21.0,23.0,0.0,74.0,1298.0,34611.0,11.0,33.7,78.6,11.1,8.9,78.3,84.3,10.1,37.2,25.3,12.4,36.1,36.0,0.0,0.1089424687987859,0.0756014011323564,0.0,0.0,0.2514056972279676,0.0,0.0,0.1257028486139838,0.0,0.0,101.13422533619548,0.0251405697227967,0.0,11.24482632515858,0.0,752400.0033320852,12.67645026851882,2559.178398269734,0.0,1.209573413245148,0.0,0.0,0.0,0.2765462669507644,0.0,1.1564662072486511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489501443832956,1.246148936262968,0.0,89.4365557053793,0.02,91.46139265153464,0.0,0.0185883393668382,0.0,0.0,0.0,0.0003352075963039,12.652292400957624,27.453502137294063,2.1704691860681207,0.0,0.0,0.2849264568583634,0.0,3.544820330914344,0.0419009495379946,2433.9554520689744,2.4359072063054934,0.0,503.4292929719651,330.5689568842316,256.9271478085901,14.472587970423335,0.0,0.0,0.2178849375975719,0.0,0.0,0.0,6.668638160437486,1028.2136892404808,0.0,1.64,2.880092547628515,0.0,0.0,187.19720555793376,0.1642876605817321,760085.2176366192,499400.0,0.728282,2017.0
1015,499400,2017.0,2625.0,447.0,315.0,251.0,56.0,30.2,178.0,322.0,71.0,69.0,27.0,2.0,43.0,41.1,2706.0,2535.0,52.0,14.0,10.0,21.0,23.0,0.0,74.0,1298.0,34611.0,11.0,33.7,78.6,11.1,8.9,78.3,84.3,10.1,37.2,25.3,12.4,36.1,36.0,0.0,0.1089424687987859,0.053776968979806,0.0,0.0,0.2849264568583634,0.0,0.0,0.1424632284291817,0.0,0.0,112.39308398436349,0.0419009495379946,0.0,12.786781268156782,0.0,894410.8021076906,13.61346331536676,2819.38684164869,0.0,1.4176896300959467,0.0,0.0,0.0,0.2849264568583634,0.0,1.265408676047437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103653324155474,2.0098759569275275,0.0,101.92880513807488,0.02,100.67122135998584,0.0,0.0211530368624914,0.0,0.0,0.0,0.0004190094953799,15.174288496998113,27.989834291380397,2.824123998860837,0.0,0.0,0.318447216488759,0.0,3.544820330914344,0.0419009495379946,2903.5088944944155,2.902241087488719,0.0,528.8750264510267,347.47129352931313,255.97352139654464,15.662574937302384,0.0,0.0,0.2346453174127698,0.0,0.0,0.0,7.055254052843388,1559.7664377381675,0.0,1.44,3.881239364967487,0.0,0.0,230.9439607984916,0.1642876605817321,903485.6169446892,499400.0,0.728282,2017.0
1016,500300,2017.0,3697.0,723.0,376.0,295.0,67.0,59.0,175.0,278.0,68.0,55.0,16.0,3.0,44.0,45.6,3747.0,3512.0,64.0,16.0,0.0,0.0,87.0,0.0,155.0,1856.0,46125.0,9.3,33.8,79.2,10.3,8.1,79.1,85.8,8.6,41.3,21.4,11.0,36.2,33.2,0.0,0.0639821309232078,0.0521832402652252,0.0,0.0,0.1476510713612488,0.0,0.0,0.0738255356806244,0.0,0.0,59.85249548859024,0.0147651071361248,0.0,6.616560921921752,0.0,495135.3677223391,7.46980835837609,1547.4634507043902,0.0,0.7601921636935802,0.0,0.0,0.0,0.1624161784973737,0.0,0.6791949282617448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3951380180543532,0.9139735937748736,0.0,56.29294348850355,0.0119737651204598,53.71545976122234,0.0,0.0109636633891161,0.0,0.0,0.0,0.0001968680951483,8.081438043230602,16.123496992648377,1.274720916085449,0.0,0.0,0.1673378808760821,0.0,2.0818801061936094,0.0246085118935414,1500.1128896640764,1.530227732144577,0.0,300.43419540183135,198.0910387699835,153.74996583025217,8.499780008029227,0.0,0.0,0.1279642618464157,0.0,0.0,0.0,5.935255371122344,628.8970051294752,0.0,0.9818487398777076,1.698430823229622,0.0,0.0,119.94184836296158,0.0980429503940527,499817.9168728225,500300.0,0.423134,2017.0
1017,500300,2017.0,3697.0,723.0,376.0,295.0,67.0,59.0,175.0,278.0,68.0,55.0,16.0,3.0,44.0,45.6,3747.0,3512.0,64.0,16.0,0.0,0.0,87.0,0.0,155.0,1856.0,46125.0,9.3,33.8,79.2,10.3,8.1,79.1,85.8,8.6,41.3,21.4,11.0,36.2,33.2,0.0,0.0639821309232078,0.0378092303092135,0.0,0.0,0.1673378808760821,0.0,0.0,0.083668940438041,0.0,0.0,66.57691215520988,0.0246085118935414,0.0,7.52215415960408,0.0,587861.0198775008,8.024787435629788,1724.2495840547308,0.0,0.8948710528565069,0.0,0.0,0.0,0.1673378808760821,0.0,0.7431770591849527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709206033409249,1.4139896143983228,0.0,64.16976423954137,0.0119737651204598,59.12441067542276,0.0,0.0124854801547145,0.0,0.0,0.0,0.0002460851189354,9.688686063751296,16.43848594488571,1.6586137016246958,0.0,0.0,0.1870246903909152,0.0,2.0818801061936094,0.0246085118935414,1784.1115347115351,1.8212278058858296,0.0,315.1636181258135,207.77811758847432,153.4093623898911,9.198661745805806,0.0,0.0,0.1378076666038323,0.0,0.0,0.0,6.283720874234054,1011.2278684223046,0.0,0.8621110886731091,2.3829079405965983,0.0,0.0,149.3167651075724,0.0980429503940527,593466.5509438928,500300.0,0.423134,2017.0
1018,501000,2017.0,1621.0,239.0,116.0,98.0,24.0,8.4,63.0,92.0,19.0,11.0,7.0,1.0,18.0,46.5,1688.0,1585.0,69.0,0.0,0.0,0.0,25.0,0.0,34.0,812.0,33400.0,10.4,37.7,81.3,10.8,9.4,80.3,85.9,10.2,39.6,22.8,13.0,38.6,34.8,0.0,0.0553781405187214,0.0255591417778714,0.0,0.0,0.1277957088893571,0.0,0.0,0.0638978544446785,0.0,0.0,51.68028289665904,0.0127795708889357,0.0,5.695428759502349,0.0,294349.7716600054,6.402565015356792,1227.514373609417,0.0,0.5324821203723213,0.0,0.0,0.0,0.1405752797782928,0.0,0.5878602608910428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067097013344571,4.105130636847463,0.0,39.23328262903264,0.0068340903973079,46.492078893948126,0.0,0.0093716853185528,0.0,0.0,0.0,0.0001703942785191,5.35379739069974,13.955291410717798,1.10330295341145,0.0,0.0,0.1448351367412714,0.0,1.801919495339936,0.0212992848148928,1116.7342663156865,1.0734839546706,0.0,252.0066963147034,165.49836392229886,125.8787732560168,7.356772975063992,0.0,0.0,0.1107562810374428,0.0,0.0,0.0,0.0511182835557428,482.5428446762669,0.0,0.5603954125792489,1.4229754182002647,0.0,0.0,130.50449544036934,0.0809372822965928,298038.9665415995,501000.0,0.489631,2017.0
1019,501000,2017.0,1621.0,239.0,116.0,98.0,24.0,8.4,63.0,92.0,19.0,11.0,7.0,1.0,18.0,46.5,1688.0,1585.0,69.0,0.0,0.0,0.0,25.0,0.0,34.0,812.0,33400.0,10.4,37.7,81.3,10.8,9.4,80.3,85.9,10.2,39.6,22.8,13.0,38.6,34.8,0.0,0.0553781405187214,0.0170394278519142,0.0,0.0,0.1448351367412714,0.0,0.0,0.0724175683706357,0.0,0.0,56.210683589994574,0.0212992848148928,0.0,6.479242440690407,0.0,351114.72172721894,6.871149281284436,1320.2668995332351,0.0,0.6176792596318927,0.0,0.0,0.0,0.1448351367412714,0.0,0.6432384014097643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2896702734825429,0.6338758757194825,0.0,44.69015939860819,0.0068340903973079,51.173661696261576,0.0,0.0106496424074464,0.0,0.0,0.0,0.0002129928481489,6.42728134537034,14.227922256348426,1.4355717965237784,0.0,0.0,0.1618745645931857,0.0,1.801919495339936,0.0212992848148928,1341.12022063889,1.28221694585655,0.0,261.3081458230315,170.49651508625433,125.0508149234926,7.96167266380695,0.0,0.0,0.1192759949634,0.0,0.0,0.0,0.0468584265927642,635.4641624523283,0.0,0.4920545086061698,1.7722836891645075,0.0,0.0,122.73473572160044,0.0809372822965928,355295.0772512897,501000.0,0.489631,2017.0
1020,503002,2017.0,5898.0,984.0,419.0,337.0,69.0,64.0,165.0,263.0,56.0,63.0,41.0,5.0,45.0,52.1,6053.0,5737.0,242.0,19.0,8.0,0.0,50.0,25.0,22.0,2777.0,54648.0,8.4,34.5,80.9,9.9,8.3,80.9,87.9,8.2,42.4,18.0,11.2,36.7,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027517219167475,0.0,0.0,0.0,0.0,0.0,0.0,0.4430272285963615,0.0,0.0027517219167475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100688766699035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210134532623809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9234536198065637,0.0,0.0,5.517202443078912,1.9564742828075343,0.0192620534172331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099442545208776,0.0,0.0,0.0,0.0,0.0,4.237651751791284,0.0,19.132722487145976,503002.0,0.341319,2017.0
1021,503002,2017.0,5898.0,984.0,419.0,337.0,69.0,64.0,165.0,263.0,56.0,63.0,41.0,5.0,45.0,52.1,6053.0,5737.0,242.0,19.0,8.0,0.0,50.0,25.0,22.0,2777.0,54648.0,8.4,34.5,80.9,9.9,8.3,80.9,87.9,8.2,42.4,18.0,11.2,36.7,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027517219167475,0.0,0.0,0.0,0.0,0.0,0.0,0.1788619245885931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440275506679613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6020039890225917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814890243563146,0.0,0.0,5.665795426583282,1.934460507473554,0.3164480204259725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750475695257327,0.0,0.0,0.0,0.0,0.0,3.6130108766895823,0.0,17.01389661125033,503002.0,0.341319,2017.0
1022,504100,2017.0,4758.0,921.0,618.0,470.0,91.0,25.6,310.0,537.0,137.0,128.0,56.0,2.0,89.0,41.3,5171.0,3578.0,1437.0,35.0,0.0,0.0,169.0,0.0,121.0,2340.0,32344.0,9.9,37.3,80.2,10.8,7.9,80.4,85.5,8.3,39.2,21.0,12.1,36.4,35.1,0.0,0.0,0.0152455510872168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588096928852481,5.0181635321507265,0.0,0.0,0.0203274014496224,0.0,915049.7925992332,0.0228683266308252,336.68158050617313,0.0,0.0633594288052588,0.0,0.0771877219118882,0.0,0.0050818503624056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367560580532801,0.0,0.025409251812028,0.3140853165219694,0.0,4.2885166147733464,0.0,0.0,0.0,0.0509201406313041,0.0,0.0,0.3252384231939589,5.081850362405608e-05,457.4403649127361,18.722626219080176,0.0,0.0,0.0,0.0,0.2058339250983686,0.0,0.0025409251812028,134.84763741611326,0.5090965778240493,0.0,56.79206290150667,26.126568837435904,20.29888646626331,0.4421209815292878,0.1346690346037486,0.0,0.0,0.0,0.0,0.0,0.0,323.7070590534159,0.0,0.1029169625491843,0.6152324140468552,0.0624852986905761,0.0,27.134761517031823,0.2219425928767582,916464.1631075412,504100.0,0.358088,2017.0
1023,504100,2017.0,4758.0,921.0,618.0,470.0,91.0,25.6,310.0,537.0,137.0,128.0,56.0,2.0,89.0,41.3,5171.0,3578.0,1437.0,35.0,0.0,0.0,169.0,0.0,121.0,2340.0,32344.0,9.9,37.3,80.2,10.8,7.9,80.4,85.5,8.3,39.2,21.0,12.1,36.4,35.1,0.0,0.0,0.012704625906014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551340870799201,5.241764948096574,0.0,0.0,0.0203274014496224,0.0,855395.3255226796,0.0279501769932308,291.6310489087531,0.0,0.0457366532616504,0.0,0.0771877219118882,0.0,0.0076227755436084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367560580532801,0.0,0.0228683266308252,0.4462134259445152,0.0,3.8858489782840504,0.0,0.0,0.0,0.0556462614683414,0.0,0.0,0.4065480289924486,5.081850362405608e-05,436.54698998484287,19.010355672202532,0.0,0.0,0.0,0.0,0.2058339250983686,0.0,0.0025409251812028,114.14487621161229,0.4850935705690987,0.0,60.51028458563873,29.773630360707777,21.469768220028392,0.3684341512744065,0.154996436053371,0.0,0.0,0.0,0.0,0.0,0.0,365.2424499783249,0.0,0.1065925683545123,0.6189080198521834,0.0661609044959041,0.0,27.6672272777502,0.2194016676955554,856773.8924255177,504100.0,0.358088,2017.0
1024,507000,2017.0,1955.0,313.0,208.0,166.0,33.0,12.0,118.0,187.0,53.0,48.0,22.0,3.0,21.0,46.2,2073.0,1828.0,81.0,21.0,0.0,0.0,0.0,8.0,135.0,975.0,43750.0,9.8,34.2,78.6,10.5,7.7,78.9,85.1,8.6,40.1,22.5,11.2,35.8,34.5,0.0,0.0,0.0110994057338931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729301088693699,3.651139685987184,0.0,0.0,0.0147992076451908,0.0,674837.252676975,0.0166491086008397,244.7695493429007,0.0,0.0438328224719068,0.0,0.095720767891048,0.0,0.0036998019112977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455813180433562,0.0,0.0184990095564886,0.2776029090985281,0.0,3.2468461571348737,0.0,0.0,0.0,0.0370720151512031,0.0,0.0,0.236787322323054,3.69980191129772e-05,566.8479572696987,10.11871726427866,0.0,0.0,0.0,0.0,0.2552553810427949,0.0,0.0018499009556488,96.85817902205322,0.3932294565357688,0.0,38.3254981917891,18.97012541533729,14.965649510530564,0.3218827662829016,0.0980447506493895,0.0,0.0,0.0,0.0,0.0,0.0,235.52248204595892,0.0,0.1276276905213974,0.7603496814310111,0.0774882406737056,0.0,17.9705381069233,0.2726295783670994,676091.6821012255,507000.0,0.542301,2017.0
1025,507000,2017.0,1955.0,313.0,208.0,166.0,33.0,12.0,118.0,187.0,53.0,48.0,22.0,3.0,21.0,46.2,2073.0,1828.0,81.0,21.0,0.0,0.0,0.0,8.0,135.0,975.0,43750.0,9.8,34.2,78.6,10.5,7.7,78.9,85.1,8.6,40.1,22.5,11.2,35.8,34.5,0.0,0.0,0.0092495047782443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683719770650343,3.813930970084283,0.0,0.0,0.0147992076451908,0.0,630919.3890067189,0.0203489105121374,212.2495738726969,0.0,0.0332982172016794,0.0,0.095720767891048,0.0,0.0055497028669465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455813180433562,0.0,0.0166491086008397,0.3737977587922688,0.0,2.9918403644790224,0.0,0.0,0.0,0.04051283092871,0.0,0.0,0.2959841529038176,3.69980191129772e-05,540.9028789153751,10.835506472556428,0.0,0.0,0.0,0.0,0.2552553810427949,0.0,0.0018499009556488,83.01877273202086,0.3738721170862423,0.0,41.03843001601726,21.773571896982187,15.560774052156116,0.2682356385690846,0.1128439582945804,0.0,0.0,0.0,0.0,0.0,0.0,265.60921434269204,0.0,0.132185822325733,0.7649078132353468,0.0820463724780412,0.0,18.916921523832144,0.2707796774114506,632139.3822620165,507000.0,0.542301,2017.0
